id,title,release_date,poster_path,popularity,overview
327317,Summer Temptations,1988-11-25,/5xryGDSx1fImQbD0Z9BIXCSXftJ.jpg,9.3475,"In a villa on an island (St. Peter) a little out of season, inhabit Vanessa, a young widow, and stepdaughters Kikki and alive. Vanessa had married their father above all because it was very rich. After her husband's death, Vanessa decided to keep him Alive and Kikki and also call Roberto, her former lover, now a professor with the aim of preparing the two girls to the maturity examination. Shortly after his arrival, he establishes an atmosphere heavy with half-empty Island the villa that seems almost a luxury prison do understand immediately that the stepmother and stepdaughters will hate and despise each other."
893723,PAW Patrol: The Mighty Movie,2023-09-21,/aTvePCU7exLepwg5hWySjwxojQK.jpg,9.3462,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups."
580489,Venom: Let There Be Carnage,2021-09-30,/1MJNcPZy46hIy2CmSqOeru0yr5C.jpg,9.3452,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady."
365177,Borderlands,2024-08-07,/4JGoZu1ZKFpMJTWAP35PCfkMgu8.jpg,9.3425,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power."
1353117,Home Sweet Home: Rebirth,2025-03-20,/9rCBCm9cyI4JfLEhx3EncyncMR3.jpg,9.3336,"When a city is overrun with a demonically-possessed crowd, a cop must find the source of evil to save his family."
629,The Usual Suspects,1995-07-19,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,9.3303,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
181812,Star Wars: The Rise of Skywalker,2019-12-18,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,9.3254,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins."
47626,Legend of the BoneKnapper Dragon,2010-10-14,/qSoYxWR1EFlCiEkVDQH1lpJfP6I.jpg,9.3164,"Hiccup and friends accompany their mentor, Gobber, on a quest to kill the legendary Boneknapper Dragon."
1018,Mulholland Drive,2001-06-06,/x7A59t6ySylr1L7aubOQEA480vM.jpg,9.3119,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project."
529203,The Croods: A New Age,2020-11-25,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,9.3097,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together."
140300,Kung Fu Panda 3,2016-01-23,/oajNi4Su39WAByHI6EONu8G8HYn.jpg,9.2972,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back."
46195,Rio,2011-04-03,/4nJxhUknKV8Gqdhov8pU1YWDYfb.jpg,9.2905,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda."
38700,Bad Boys for Life,2020-01-15,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,9.2855,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel."
299537,Captain Marvel,2019-03-06,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,9.2842,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe."
336843,Maze Runner: The Death Cure,2018-01-10,/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg,9.2784,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze."
137113,Edge of Tomorrow,2014-05-27,/nBM9MMa2WCwvMG4IJ3eiGUdbPe6.jpg,9.0221,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop."
311,Once Upon a Time in America,1984-05-23,/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,8.1058,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life."
527774,Raya and the Last Dragon,2021-03-03,/5nVhgCzxKbK47OLIKxCR1syulOn.jpg,9.5781,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people."
10867,Malena,2000-03-16,/doFIkrkO2gsWFju3KpIY5xUhpgJ.jpg,9.5828,"During WWII, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town."
242582,Nightcrawler,2014-10-23,/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg,9.1722,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran."
9769,Lolita,1997-09-27,/9INcC14WZjCMKGE360VXmklCLdZ.jpg,9.1648,"Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter."
338953,Fantastic Beasts: The Secrets of Dumbledore,2022-04-06,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,9.5413,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers."
916224,Suzume,2022-11-11,/yStW1TXF5s7Tbtu9KjIZEaWl6HL.jpg,9.8991,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right."
646389,Plane,2023-01-12,/9wpQ5BBav87cPXT89QoLsuPUbp6.jpg,9.6314,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage."
529203,The Croods: A New Age,2020-11-25,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,9.3097,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together."
9928,Robots,2005-03-10,/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,7.9299,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Bigweld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete."
451915,Beautiful Boy,2018-10-12,/zuw4QtOpOO0Ib1f866SG9WmduMN.jpg,9.1343,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine."
1506450,Sipsipan,2025-07-11,/s8L60mdRK3aBhu9EjXFAvc0KiSQ.jpg,11.5661,"At Sipsipan, a shady stop where truckers trade fuel for cash and pleasure, one man’s craving leads him down a path of lust, lies, and no return."
11970,Hercules,1997-06-13,/dK9rNoC97tgX3xXg5zdxFisdfcp.jpg,9.1284,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!"
7512,Idiocracy,2006-09-01,/q7sn0A3BkBxvzdwVFOGmJGE2vF8.jpg,8.7875,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around."
1359,American Psycho,2000-04-13,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,9.4644,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
934433,Scream VI,2023-03-08,/wDWwtvkRRlgTiUr6TyLSMX8FCuZ.jpg,9.1498,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter."
687163,Project Hail Mary,2026-03-19,/h5FcFJzoeIjimuGhQ5Dw598T2Vu.jpg,9.1087,"Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction… but an unexpected friendship means he may not have to do it alone."
101299,The Hunger Games: Catching Fire,2013-11-15,/qdXXEFGuLLfMWa1DGEkWFUo8Zwd.jpg,9.1043,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever."
